Gmt time,Open,High,Low,Close,Volume
22.09.2022 02:00:00.000,1.13188,1.13260,1.13171,1.13221,10643799804.6875
22.09.2022 03:00:00.000,1.13220,1.13286,1.13214,1.13267,8085379882.8125
22.09.2022 04:00:00.000,1.13266,1.13275,1.13232,1.13245,4431359863.2813
22.09.2022 05:00:00.000,1.13246,1.13332,1.13216,1.13279,4639419921.875
22.09.2022 06:00:00.000,1.13281,1.13317,1.13231,1.13246,12170919921.875
22.09.2022 07:00:00.000,1.13244,1.13335,1.13239,1.13320,10390679687.5
22.09.2022 08:00:00.000,1.13321,1.13391,1.13233,1.13240,23652150390.625
22.09.2022 09:00:00.000,1.13241,1.13359,1.13238,1.13276,9418160156.25
22.09.2022 10:00:00.000,1.13276,1.13337,1.13220,1.13327,5217229980.4688
22.09.2022 11:00:00.000,1.13327,1.13465,1.13290,1.13414,13722200195.3125
22.09.2022 12:00:00.000,1.13414,1.13417,1.13332,1.13334,11134809570.3125
22.09.2022 13:00:00.000,1.13334,1.13471,1.13333,1.13390,15151820312.5
22.09.2022 14:00:00.000,1.13390,1.13550,1.13338,1.13537,16851320312.5
22.09.2022 15:00:00.000,1.13536,1.13637,1.13522,1.13539,15038830078.125
22.09.2022 16:00:00.000,1.13539,1.13649,1.13533,1.13638,15519419921.875
22.09.2022 17:00:00.000,1.13637,1.13666,1.13599,1.13658,14109179687.5
22.09.2022 18:00:00.000,1.13656,1.13667,1.13598,1.13630,9637599609.375
22.09.2022 19:00:00.000,1.13629,1.13690,1.13612,1.13616,14915469726.5625
22.09.2022 20:00:00.000,1.13614,1.13662,1.13478,1.13625,3676959960.9375
22.09.2022 21:00:00.000,1.13559,1.13643,1.13457,1.13613,605320007.3242
22.09.2022 22:00:00.000,1.13614,1.13630,1.13549,1.13605,2635199951.1719
22.09.2022 23:00:00.000,1.13607,1.13660,1.13549,1.13641,4204560058.5938
23.09.2022 00:00:00.000,1.13640,1.13682,1.13584,1.13648,4324020019.5313
23.09.2022 01:00:00.000,1.13645,1.13658,1.13520,1.13560,5609689941.4063
23.09.2022 02:00:00.000,1.13557,1.13557,1.13470,1.13539,4666700195.3125
23.09.2022 03:00:00.000,1.13538,1.13582,1.13488,1.13558,5516740234.375
23.09.2022 04:00:00.000,1.13542,1.13556,1.13486,1.13538,3600860107.4219
23.09.2022 05:00:00.000,1.13538,1.13563,1.13477,1.13558,3781679931.6406
23.09.2022 06:00:00.000,1.13556,1.13576,1.13470,1.13473,7366350097.6563
23.09.2022 07:00:00.000,1.13473,1.13554,1.13413,1.13428,10564870117.1875
23.09.2022 08:00:00.000,1.13427,1.13500,1.13403,1.13440,11226259765.625
23.09.2022 09:00:00.000,1.13440,1.13596,1.13391,1.13583,13832879882.8125
23.09.2022 10:00:00.000,1.13581,1.13712,1.13579,1.13682,11932959960.9375
23.09.2022 11:00:00.000,1.13682,1.13682,1.13600,1.13615,9911139648.4375
23.09.2022 12:00:00.000,1.13616,1.13622,1.13429,1.13432,9637349609.375
23.09.2022 13:00:00.000,1.13431,1.13444,1.13291,1.13337,13483820312.5
23.09.2022 14:00:00.000,1.13337,1.13483,1.13304,1.13435,17425619140.625
23.09.2022 15:00:00.000,1.13435,1.13614,1.13418,1.13529,9845790039.0625
23.09.2022 16:00:00.000,1.13530,1.13564,1.13495,1.13542,6424459960.9375
23.09.2022 17:00:00.000,1.13541,1.13603,1.13487,1.13552,5997529785.1563
23.09.2022 18:00:00.000,1.13551,1.13630,1.13529,1.13604,7976120117.1875
23.09.2022 19:00:00.000,1.13604,1.13617,1.13543,1.13586,11407900390.625
23.09.2022 20:00:00.000,1.13585,1.13749,1.13547,1.13547,6067700195.3125
25.09.2022 21:00:00.000,1.13327,1.13572,1.13267,1.13496,803919982.9102
25.09.2022 22:00:00.000,1.13569,1.13684,1.13495,1.13652,6787819824.2188
25.09.2022 23:00:00.000,1.13652,1.13758,1.13581,1.13756,7274310058.5938
26.09.2022 00:00:00.000,1.13756,1.13951,1.13689,1.13945,13959280273.4375
26.09.2022 01:00:00.000,1.13948,1.14045,1.13728,1.13790,27339089843.75
26.09.2022 02:00:00.000,1.13789,1.13875,1.13657,1.13665,12194230468.75
26.09.2022 03:00:00.000,1.13665,1.13764,1.13633,1.13718,5173669921.875
26.09.2022 04:00:00.000,1.13719,1.13802,1.13623,1.13623,8715639648.4375
26.09.2022 05:00:00.000,1.13623,1.13684,1.13585,1.13626,10713870117.1875
26.09.2022 06:00:00.000,1.13624,1.13639,1.13324,1.13329,19115589843.75
26.09.2022 07:00:00.000,1.13329,1.13618,1.13323,1.13575,26868150390.625
26.09.2022 08:00:00.000,1.13575,1.13659,1.13525,1.13655,21054320312.5
26.09.2022 09:00:00.000,1.13654,1.13717,1.13636,1.13681,10309370117.1875
26.09.2022 10:00:00.000,1.13678,1.13723,1.13616,1.13629,12983389648.4375
26.09.2022 11:00:00.000,1.13629,1.13688,1.13576,1.13661,8563839843.75
26.09.2022 12:00:00.000,1.13659,1.13686,1.13595,1.13678,10898759765.625
26.09.2022 13:00:00.000,1.13678,1.13895,1.13667,1.13758,14293980468.75
26.09.2022 14:00:00.000,1.13758,1.13946,1.13717,1.13732,18602220703.125
26.09.2022 15:00:00.000,1.13733,1.14152,1.13724,1.14114,29976060546.875
26.09.2022 16:00:00.000,1.14115,1.14462,1.14102,1.14406,17473189453.125
26.09.2022 17:00:00.000,1.14408,1.14458,1.14363,1.14421,11313030273.4375
26.09.2022 18:00:00.000,1.14419,1.14582,1.14400,1.14508,9798679687.5
26.09.2022 19:00:00.000,1.14507,1.14577,1.14473,1.14488,18289779296.875
26.09.2022 20:00:00.000,1.14492,1.14603,1.14479,1.14480,8258360351.5625
26.09.2022 21:00:00.000,1.14285,1.14527,1.14161,1.14495,2783889892.5781
26.09.2022 22:00:00.000,1.14492,1.14538,1.14336,1.14429,5091330078.125
26.09.2022 23:00:00.000,1.14428,1.14467,1.14231,1.14235,7358470214.8438
27.09.2022 00:00:00.000,1.14235,1.14277,1.14074,1.14125,13522309570.3125
27.09.2022 01:00:00.000,1.14125,1.14292,1.14072,1.14242,19036179687.5
27.09.2022 02:00:00.000,1.14242,1.14330,1.14173,1.14183,14118440429.6875
27.09.2022 03:00:00.000,1.14184,1.14201,1.14061,1.14148,11834650390.625
27.09.2022 04:00:00.000,1.14149,1.14197,1.14068,1.14136,9785129882.8125
27.09.2022 05:00:00.000,1.14137,1.14139,1.13915,1.13966,13632240234.375
27.09.2022 06:00:00.000,1.13969,1.14025,1.13765,1.13805,14922599609.375
27.09.2022 07:00:00.000,1.13805,1.13852,1.13730,1.13847,14318120117.1875
27.09.2022 08:00:00.000,1.13846,1.13891,1.13780,1.13784,15268309570.3125
27.09.2022 09:00:00.000,1.13783,1.13862,1.13764,1.13802,14810780273.4375
27.09.2022 10:00:00.000,1.13803,1.13832,1.13709,1.13731,10996339843.75
27.09.2022 11:00:00.000,1.13730,1.13832,1.13715,1.13822,10466589843.75
27.09.2022 12:00:00.000,1.13820,1.14006,1.13799,1.13998,13482339843.75
27.09.2022 13:00:00.000,1.13996,1.14152,1.13965,1.14148,22943769531.25
27.09.2022 14:00:00.000,1.14149,1.14242,1.14060,1.14119,25278060546.875
27.09.2022 15:00:00.000,1.14119,1.14209,1.14061,1.14076,19666689453.125
27.09.2022 16:00:00.000,1.14076,1.14146,1.14011,1.14057,13317570312.5
27.09.2022 17:00:00.000,1.14054,1.14079,1.13995,1.14045,12048250000
27.09.2022 18:00:00.000,1.14038,1.14117,1.14033,1.14081,13195089843.75
27.09.2022 19:00:00.000,1.14083,1.14199,1.14045,1.14141,13878669921.875
27.09.2022 20:00:00.000,1.14141,1.14221,1.14094,1.14172,3917780029.2969
27.09.2022 21:00:00.000,1.14097,1.14159,1.13942,1.14117,664479980.4688
27.09.2022 22:00:00.000,1.14117,1.14269,1.14090,1.14254,2603429931.6406
27.09.2022 23:00:00.000,1.14252,1.14298,1.14218,1.14261,10140969726.5625
28.09.2022 00:00:00.000,1.14259,1.14476,1.14249,1.14457,13049929687.5
28.09.2022 01:00:00.000,1.14457,1.14536,1.14298,1.14341,19433779296.875
28.09.2022 02:00:00.000,1.14341,1.14895,1.14312,1.14695,18576919921.875
28.09.2022 03:00:00.000,1.14695,1.14707,1.14451,1.14462,12706030273.4375
28.09.2022 04:00:00.000,1.14462,1.14500,1.14266,1.14306,8395389648.4375
28.09.2022 05:00:00.000,1.14306,1.14314,1.14159,1.14165,11524139648.4375
28.09.2022 06:00:00.000,1.14162,1.14242,1.14095,1.14125,18353259765.625
28.09.2022 07:00:00.000,1.14125,1.14315,1.14122,1.14186,19339740234.375
28.09.2022 08:00:00.000,1.14186,1.14286,1.14074,1.14123,17421990234.375
28.09.2022 09:00:00.000,1.14125,1.14176,1.13980,1.14044,18327019531.25
28.09.2022 10:00:00.000,1.14043,1.14072,1.13884,1.13986,28312560546.875
28.09.2022 11:00:00.000,1.13988,1.14066,1.13950,1.14066,13178519531.25
28.09.2022 12:00:00.000,1.14065,1.14075,1.13771,1.13810,16512310546.875
28.09.2022 13:00:00.000,1.13809,1.13935,1.13769,1.13865,20091189453.125
28.09.2022 14:00:00.000,1.13870,1.14346,1.13860,1.14334,26836019531.25
28.09.2022 15:00:00.000,1.14335,1.14343,1.14157,1.14158,18230949218.75
28.09.2022 16:00:00.000,1.14159,1.14227,1.14088,1.14123,13847480468.75
28.09.2022 17:00:00.000,1.14124,1.14132,1.13855,1.13872,11947580078.125
28.09.2022 18:00:00.000,1.13858,1.13981,1.13803,1.13879,10844389648.4375
28.09.2022 19:00:00.000,1.13881,1.13914,1.13871,1.13874,11531580078.125
28.09.2022 20:00:00.000,1.13873,1.13907,1.13734,1.13763,6620029785.1563
28.09.2022 21:00:00.000,1.13689,1.13817,1.13601,1.13764,1065520019.5313
28.09.2022 22:00:00.000,1.13765,1.13874,1.13715,1.13859,5527540039.0625
28.09.2022 23:00:00.000,1.13860,1.13888,1.13722,1.13760,6517419921.875
29.09.2022 00:00:00.000,1.13759,1.13889,1.13738,1.13788,11258500000
29.09.2022 01:00:00.000,1.13788,1.13950,1.13782,1.13842,11087200195.3125
29.09.2022 02:00:00.000,1.13841,1.14116,1.13831,1.13950,10975500000
29.09.2022 03:00:00.000,1.13950,1.14031,1.13827,1.14030,8697000000
29.09.2022 04:00:00.000,1.14030,1.14078,1.13955,1.14012,7991180175.7813
29.09.2022 05:00:00.000,1.14014,1.14038,1.13919,1.13985,12534750000
29.09.2022 06:00:00.000,1.13985,1.14039,1.13871,1.13955,19577080078.125
29.09.2022 07:00:00.000,1.13958,1.14047,1.13836,1.13884,17937740234.375
29.09.2022 08:00:00.000,1.13882,1.13922,1.13822,1.13864,15693780273.4375
29.09.2022 09:00:00.000,1.13864,1.13912,1.13655,1.13658,17423720703.125
29.09.2022 10:00:00.000,1.13655,1.13755,1.13655,1.13745,15950700195.3125
29.09.2022 11:00:00.000,1.13746,1.13819,1.13659,1.13694,15723580078.125
29.09.2022 12:00:00.000,1.13696,1.14046,1.13666,1.14035,14416059570.3125
29.09.2022 13:00:00.000,1.14036,1.14100,1.13911,1.13930,20385939453.125
29.09.2022 14:00:00.000,1.13930,1.14004,1.13863,1.13901,24222029296.875
29.09.2022 15:00:00.000,1.13901,1.13926,1.13678,1.13701,16704660156.25
29.09.2022 16:00:00.000,1.13701,1.13768,1.13681,1.13706,8609219726.5625
29.09.2022 17:00:00.000,1.13707,1.13733,1.13671,1.13709,10963969726.5625
29.09.2022 18:00:00.000,1.13706,1.13737,1.13591,1.13599,7604850097.6563
29.09.2022 19:00:00.000,1.13601,1.13627,1.13514,1.13539,12159889648.4375
29.09.2022 20:00:00.000,1.13539,1.13553,1.13445,1.13452,6446629882.8125
29.09.2022 21:00:00.000,1.13440,1.13457,1.13029,1.13434,588500000
29.09.2022 22:00:00.000,1.13434,1.13475,1.13287,1.13369,8768019531.25
29.09.2022 23:00:00.000,1.13371,1.13384,1.13285,1.13347,7972819824.2188
30.09.2022 00:00:00.000,1.13347,1.13552,1.13282,1.13513,9961150390.625
30.09.2022 01:00:00.000,1.13512,1.13551,1.13439,1.13525,9903679687.5
30.09.2022 02:00:00.000,1.13525,1.13559,1.13503,1.13540,12425219726.5625
30.09.2022 03:00:00.000,1.13552,1.13556,1.13411,1.13412,8018500000
30.09.2022 04:00:00.000,1.13412,1.13542,1.13392,1.13473,6448779785.1563
30.09.2022 05:00:00.000,1.13472,1.13613,1.13468,1.13599,8205080078.125
30.09.2022 06:00:00.000,1.13599,1.13615,1.13432,1.13529,23775380859.375
30.09.2022 07:00:00.000,1.13530,1.13778,1.13509,1.13596,23828199218.75
30.09.2022 08:00:00.000,1.13597,1.13745,1.13583,1.13709,23200740234.375
30.09.2022 09:00:00.000,1.13703,1.13834,1.13679,1.13811,18347259765.625
30.09.2022 10:00:00.000,1.13810,1.13918,1.13767,1.13852,15401099609.375
30.09.2022 11:00:00.000,1.13853,1.13899,1.13801,1.13824,13645820312.5
30.09.2022 12:00:00.000,1.13823,1.14079,1.13779,1.14075,26111720703.125
30.09.2022 13:00:00.000,1.14074,1.14152,1.13809,1.13825,21930230468.75
30.09.2022 14:00:00.000,1.13820,1.13939,1.13618,1.13637,23361650390.625
30.09.2022 15:00:00.000,1.13641,1.14073,1.13626,1.14064,16924980468.75
30.09.2022 16:00:00.000,1.14064,1.14097,1.13946,1.14087,15340240234.375
30.09.2022 17:00:00.000,1.14086,1.14130,1.14037,1.14056,5759379882.8125
30.09.2022 18:00:00.000,1.14055,1.14178,1.14026,1.14170,6798399902.3438
30.09.2022 19:00:00.000,1.14172,1.14326,1.14122,1.14280,16253059570.3125
30.09.2022 20:00:00.000,1.14282,1.14392,1.13919,1.14318,10652219726.5625
02.10.2022 21:00:00.000,1.14208,1.14329,1.13967,1.14242,649940002.4414
02.10.2022 22:00:00.000,1.14273,1.14405,1.14209,1.14255,7549419921.875
02.10.2022 23:00:00.000,1.14259,1.14315,1.14200,1.14214,6377120117.1875
03.10.2022 00:00:00.000,1.14212,1.14307,1.14135,1.14175,9180419921.875
03.10.2022 01:00:00.000,1.14173,1.14305,1.14073,1.14130,11129049804.6875
03.10.2022 02:00:00.000,1.14133,1.14215,1.14114,1.14162,8975759765.625
03.10.2022 03:00:00.000,1.14164,1.14232,1.14113,1.14192,8695790039.0625
03.10.2022 04:00:00.000,1.14192,1.14267,1.14150,1.14151,10830009765.625
03.10.2022 05:00:00.000,1.14153,1.14227,1.13999,1.14022,12400200195.3125
03.10.2022 06:00:00.000,1.14022,1.14096,1.13911,1.14058,17842369140.625
03.10.2022 07:00:00.000,1.14058,1.14143,1.13980,1.14015,24703449218.75
03.10.2022 08:00:00.000,1.14016,1.14046,1.13957,1.14002,13859879882.8125
03.10.2022 09:00:00.000,1.14006,1.14070,1.13862,1.14021,10882860351.5625
03.10.2022 10:00:00.000,1.14023,1.14033,1.13926,1.13982,7802470214.8438
03.10.2022 11:00:00.000,1.13982,1.14084,1.13953,1.14022,8597230468.75
03.10.2022 12:00:00.000,1.14021,1.14112,1.13897,1.13901,13526669921.875
03.10.2022 13:00:00.000,1.13901,1.14001,1.13881,1.13918,17035970703.125
03.10.2022 14:00:00.000,1.13921,1.13921,1.13621,1.13719,22396919921.875
03.10.2022 15:00:00.000,1.13718,1.13881,1.13609,1.13848,16061120117.1875
03.10.2022 16:00:00.000,1.13847,1.13926,1.13842,1.13922,16156419921.875
03.10.2022 17:00:00.000,1.13922,1.13944,1.13842,1.13861,9353730468.75
03.10.2022 18:00:00.000,1.13860,1.13968,1.13802,1.13945,11435940429.6875
03.10.2022 19:00:00.000,1.13945,1.13994,1.13828,1.13918,8796320312.5
03.10.2022 20:00:00.000,1.13920,1.13955,1.13834,1.13862,3987239990.2344
03.10.2022 21:00:00.000,1.13747,1.13888,1.13709,1.13837,792150024.4141
03.10.2022 22:00:00.000,1.13825,1.13918,1.13722,1.13751,4736799804.6875
03.10.2022 23:00:00.000,1.13752,1.13834,1.13658,1.13670,5845169921.875
04.10.2022 00:00:00.000,1.13669,1.13828,1.13644,1.13728,11709769531.25
04.10.2022 01:00:00.000,1.13729,1.13870,1.13727,1.13849,8933780273.4375
04.10.2022 02:00:00.000,1.13853,1.14083,1.13845,1.14053,9309530273.4375
04.10.2022 03:00:00.000,1.14050,1.14182,1.13398,1.13472,15303209960.9375
04.10.2022 04:00:00.000,1.13469,1.13679,1.13221,1.13635,10212500000
04.10.2022 05:00:00.000,1.13635,1.13689,1.13401,1.13646,14646320312.5
04.10.2022 06:00:00.000,1.13645,1.13869,1.13590,1.13762,20976539062.5
04.10.2022 07:00:00.000,1.13761,1.13793,1.13543,1.13620,16999320312.5
04.10.2022 08:00:00.000,1.13623,1.13638,1.13329,1.13380,17930580078.125
04.10.2022 09:00:00.000,1.13381,1.13532,1.13381,1.13473,10350299804.6875
04.10.2022 10:00:00.000,1.13476,1.13589,1.13342,1.13474,12680650390.625
04.10.2022 11:00:00.000,1.13471,1.13493,1.13284,1.13321,13709000000
04.10.2022 12:00:00.000,1.13322,1.13599,1.13308,1.13510,17527029296.875
04.10.2022 13:00:00.000,1.13510,1.13608,1.13433,1.13447,15031019531.25
04.10.2022 14:00:00.000,1.13444,1.13516,1.13165,1.13175,16834439453.125
04.10.2022 15:00:00.000,1.13176,1.13298,1.13091,1.13098,11242280273.4375
04.10.2022 16:00:00.000,1.13098,1.13300,1.13060,1.13092,9686750000
04.10.2022 17:00:00.000,1.13092,1.13232,1.13092,1.13188,6183000000
04.10.2022 18:00:00.000,1.13186,1.13273,1.13162,1.13259,6523770019.5313
04.10.2022 19:00:00.000,1.13260,1.13426,1.13255,1.13408,12567900390.625
04.10.2022 20:00:00.000,1.13406,1.13493,1.13343,1.13464,5026009765.625
04.10.2022 21:00:00.000,1.13394,1.13524,1.13273,1.13428,211839996.3379
04.10.2022 22:00:00.000,1.13449,1.13571,1.13379,1.13536,3695639892.5781
04.10.2022 23:00:00.000,1.13536,1.13563,1.13422,1.13513,6410060058.5938
05.10.2022 00:00:00.000,1.13514,1.13591,1.13212,1.13222,12690650390.625
05.10.2022 01:00:00.000,1.13216,1.13254,1.12400,1.12616,19237849609.375
05.10.2022 02:00:00.000,1.12618,1.13195,1.12595,1.13091,15954820312.5
05.10.2022 03:00:00.000,1.13089,1.13105,1.12871,1.13058,11996070312.5
05.10.2022 04:00:00.000,1.13060,1.13107,1.12992,1.13096,8820240234.375
05.10.2022 05:00:00.000,1.13096,1.13112,1.12885,1.12934,8459389648.4375
05.10.2022 06:00:00.000,1.12939,1.13000,1.12852,1.12980,14744259765.625
05.10.2022 07:00:00.000,1.12980,1.13270,1.12963,1.13175,19119160156.25
05.10.2022 08:00:00.000,1.13175,1.13195,1.13010,1.13012,18921720703.125
05.10.2022 09:00:00.000,1.13012,1.13198,1.12982,1.13185,9576150390.625
05.10.2022 10:00:00.000,1.13186,1.13237,1.12980,1.13106,8516969726.5625
05.10.2022 11:00:00.000,1.13109,1.13225,1.13109,1.13223,13150290039.0625
05.10.2022 12:00:00.000,1.13222,1.13271,1.13081,1.13234,15162549804.6875
05.10.2022 13:00:00.000,1.13231,1.13334,1.13104,1.13306,12989080078.125
05.10.2022 14:00:00.000,1.13313,1.13389,1.13161,1.13262,20911789062.5
05.10.2022 15:00:00.000,1.13260,1.13381,1.13253,1.13342,12356320312.5
05.10.2022 16:00:00.000,1.13341,1.13380,1.13284,1.13302,9746360351.5625
05.10.2022 17:00:00.000,1.13303,1.13330,1.13126,1.13215,10657009765.625
05.10.2022 18:00:00.000,1.13215,1.13266,1.13145,1.13244,7992430175.7813
05.10.2022 19:00:00.000,1.13244,1.13285,1.13161,1.13233,8742580078.125
05.10.2022 20:00:00.000,1.13233,1.13252,1.13048,1.13078,3587090087.8906
05.10.2022 21:00:00.000,1.13048,1.13066,1.12939,1.12948,1330339965.8203
05.10.2022 22:00:00.000,1.12955,1.13062,1.12929,1.13008,3452469970.7031
05.10.2022 23:00:00.000,1.13008,1.13028,1.12611,1.12729,7220870117.1875
06.10.2022 00:00:00.000,1.12729,1.12891,1.12689,1.12742,9933580078.125
06.10.2022 01:00:00.000,1.12742,1.12813,1.12668,1.12691,10030129882.8125
06.10.2022 02:00:00.000,1.12690,1.12777,1.12670,1.12699,11754610351.5625
06.10.2022 03:00:00.000,1.12695,1.12713,1.12444,1.12572,12471910156.25
06.10.2022 04:00:00.000,1.12574,1.12709,1.12509,1.12641,11551540039.0625
06.10.2022 05:00:00.000,1.12639,1.12726,1.12634,1.12680,8684919921.875
06.10.2022 06:00:00.000,1.12685,1.12736,1.12569,1.12723,18543369140.625
06.10.2022 07:00:00.000,1.12723,1.13016,1.12657,1.13012,17172380859.375
06.10.2022 08:00:00.000,1.13013,1.13176,1.12884,1.13154,21027800781.25
06.10.2022 09:00:00.000,1.13153,1.13265,1.13064,1.13264,16089290039.0625
06.10.2022 10:00:00.000,1.13263,1.13316,1.13131,1.13187,15937620117.1875
06.10.2022 11:00:00.000,1.13185,1.13224,1.13124,1.13165,15421809570.3125
06.10.2022 12:00:00.000,1.13166,1.13314,1.13114,1.13252,19413210937.5
06.10.2022 13:00:00.000,1.13251,1.13385,1.13239,1.13366,20825419921.875
06.10.2022 14:00:00.000,1.13357,1.13480,1.13299,1.13362,22857310546.875
06.10.2022 15:00:00.000,1.13361,1.13364,1.13210,1.13279,18918820312.5
06.10.2022 16:00:00.000,1.13279,1.13378,1.13232,1.13365,18995150390.625
06.10.2022 17:00:00.000,1.13367,1.13401,1.13339,1.13346,8865509765.625
06.10.2022 18:00:00.000,1.13343,1.13401,1.13299,1.13394,9628400390.625
06.10.2022 19:00:00.000,1.13398,1.13442,1.13317,1.13346,15132259765.625
06.10.2022 20:00:00.000,1.13346,1.13372,1.13180,1.13180,4209129882.8125
06.10.2022 21:00:00.000,1.13014,1.13317,1.12774,1.13187,1520739990.2344
06.10.2022 22:00:00.000,1.13187,1.13291,1.13166,1.13219,4551020019.5313
06.10.2022 23:00:00.000,1.13198,1.13313,1.13151,1.13302,4776520019.5313
07.10.2022 00:00:00.000,1.13299,1.13402,1.13156,1.13277,12909620117.1875
07.10.2022 01:00:00.000,1.13276,1.13415,1.13248,1.13292,5019640136.7188
07.10.2022 02:00:00.000,1.13293,1.13438,1.13250,1.13325,6075080078.125
07.10.2022 03:00:00.000,1.13326,1.13443,1.13275,1.13308,6999979980.4688
07.10.2022 04:00:00.000,1.13309,1.13412,1.13274,1.13331,4902189941.4063
07.10.2022 05:00:00.000,1.13332,1.13402,1.13292,1.13398,5410419921.875
07.10.2022 06:00:00.000,1.13400,1.13505,1.13355,1.13374,18797380859.375
07.10.2022 07:00:00.000,1.13376,1.13500,1.13352,1.13473,16521779296.875
07.10.2022 08:00:00.000,1.13472,1.13501,1.13412,1.13475,17133029296.875
07.10.2022 09:00:00.000,1.13472,1.13564,1.13440,1.13508,16383030273.4375
07.10.2022 10:00:00.000,1.13506,1.13581,1.13421,1.13433,11832139648.4375
07.10.2022 11:00:00.000,1.13433,1.13500,1.13398,1.13408,10695650390.625
07.10.2022 12:00:00.000,1.13407,1.13650,1.13392,1.13475,24043550781.25
07.10.2022 13:00:00.000,1.13475,1.13584,1.13316,1.13515,20313179687.5
07.10.2022 14:00:00.000,1.13515,1.13604,1.13407,1.13556,23786679687.5
07.10.2022 15:00:00.000,1.13554,1.13654,1.13478,1.13585,17092720703.125
07.10.2022 16:00:00.000,1.13585,1.13692,1.13500,1.13610,11309820312.5
07.10.2022 17:00:00.000,1.13608,1.13623,1.13504,1.13564,4410220214.8438
07.10.2022 18:00:00.000,1.13564,1.13565,1.13443,1.13457,6968859863.2813
07.10.2022 19:00:00.000,1.13459,1.13518,1.13430,1.13481,11794660156.25
07.10.2022 20:00:00.000,1.13481,1.13600,1.13402,1.13600,5967779785.1563
09.10.2022 21:00:00.000,1.13396,1.13468,1.13394,1.13404,49200000.7629
09.10.2022 22:00:00.000,1.13425,1.13526,1.13408,1.13411,6103569824.2188
09.10.2022 23:00:00.000,1.13411,1.13520,1.13392,1.13424,6250390136.7188
10.10.2022 00:00:00.000,1.13425,1.13438,1.13291,1.13344,8194379882.8125
10.10.2022 01:00:00.000,1.13347,1.13410,1.13298,1.13309,8809040039.0625
10.10.2022 02:00:00.000,1.13308,1.13317,1.13107,1.13108,9145099609.375
10.10.2022 03:00:00.000,1.13106,1.13152,1.13091,1.13128,8545009765.625
10.10.2022 04:00:00.000,1.13129,1.13139,1.12958,1.13108,6989450195.3125
10.10.2022 05:00:00.000,1.13108,1.13138,1.13008,1.13105,9059360351.5625
10.10.2022 06:00:00.000,1.13108,1.13216,1.12989,1.12990,10948530273.4375
10.10.2022 07:00:00.000,1.12992,1.13008,1.12848,1.12972,11189809570.3125
10.10.2022 08:00:00.000,1.12973,1.12973,1.12741,1.12765,11963259765.625
10.10.2022 09:00:00.000,1.12764,1.12815,1.12676,1.12814,13332530273.4375
10.10.2022 10:00:00.000,1.12795,1.12959,1.12791,1.12949,11986490234.375
10.10.2022 11:00:00.000,1.12949,1.13085,1.12904,1.13018,12085320312.5
10.10.2022 12:00:00.000,1.13021,1.13081,1.12987,1.12996,12031719726.5625
10.10.2022 13:00:00.000,1.12996,1.13060,1.12929,1.13007,18699919921.875
10.10.2022 14:00:00.000,1.13006,1.13100,1.12923,1.13015,21367269531.25
10.10.2022 15:00:00.000,1.13015,1.13193,1.12977,1.13181,14636919921.875
10.10.2022 16:00:00.000,1.13179,1.13225,1.13171,1.13174,8329940429.6875
10.10.2022 17:00:00.000,1.13173,1.13232,1.13141,1.13205,13928860351.5625
10.10.2022 18:00:00.000,1.13202,1.13246,1.13144,1.13150,8687610351.5625
10.10.2022 19:00:00.000,1.13150,1.13203,1.13122,1.13147,16394099609.375
10.10.2022 20:00:00.000,1.13148,1.13162,1.13098,1.13152,2623060058.5938
10.10.2022 21:00:00.000,1.12928,1.13179,1.12928,1.13086,861239990.2344
10.10.2022 22:00:00.000,1.13086,1.13151,1.13033,1.13040,2210750000
10.10.2022 23:00:00.000,1.13039,1.13045,1.12931,1.12952,4109810058.5938
11.10.2022 00:00:00.000,1.12953,1.13030,1.12892,1.12922,14852280273.4375
11.10.2022 01:00:00.000,1.12927,1.13076,1.12807,1.12949,13238750000
11.10.2022 02:00:00.000,1.12955,1.13078,1.12898,1.12916,12338690429.6875
11.10.2022 03:00:00.000,1.12914,1.12960,1.12800,1.12849,6093040039.0625
11.10.2022 04:00:00.000,1.12847,1.12874,1.12708,1.12728,5155290039.0625
11.10.2022 05:00:00.000,1.12728,1.12766,1.12709,1.12753,5040660156.25
11.10.2022 06:00:00.000,1.12751,1.12771,1.12675,1.12702,12718009765.625
11.10.2022 07:00:00.000,1.12702,1.12707,1.12524,1.12608,17606929687.5
11.10.2022 08:00:00.000,1.12608,1.12797,1.12536,1.12537,12406139648.4375
11.10.2022 09:00:00.000,1.12537,1.12578,1.12498,1.12498,11985089843.75
11.10.2022 10:00:00.000,1.12498,1.12504,1.12046,1.12127,11689150390.625
11.10.2022 11:00:00.000,1.12126,1.12198,1.11952,1.12159,8704490234.375
11.10.2022 12:00:00.000,1.12159,1.12286,1.12094,1.12267,13782610351.5625
11.10.2022 13:00:00.000,1.12267,1.12278,1.12132,1.12239,14347110351.5625
11.10.2022 14:00:00.000,1.12239,1.12370,1.12225,1.12355,17539710937.5
11.10.2022 15:00:00.000,1.12354,1.12382,1.12134,1.12164,16474810546.875
11.10.2022 16:00:00.000,1.12166,1.12221,1.12115,1.12156,13940910156.25
11.10.2022 17:00:00.000,1.12155,1.12270,1.12116,1.12160,8031839843.75
11.10.2022 18:00:00.000,1.12159,1.12233,1.12080,1.12082,9834809570.3125
11.10.2022 19:00:00.000,1.12086,1.12305,1.12077,1.12244,23490130859.375
